,Suburb,Address,Rooms,Type,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,Regionname,Propertycount,Pridicted_Price
163,Avondale Heights,15 Dumas Av,3,h,SP,Biggin,11/02/2017,10.5,3034.0,3.0,2.0,2.0,556.0,130.0,Western Metropolitan,4502.0,796150.25
164,Avondale Heights,129 Templewood Cr,4,h,S,Nelson,14/05/2016,10.5,3034.0,3.0,2.0,2.0,556.0,130.0,Western Metropolitan,4502.0,831936.3
165,Avondale Heights,15 River Dr,3,h,SP,Moonee,15/10/2016,10.5,3034.0,3.0,1.0,4.0,606.0,130.0,Western Metropolitan,4502.0,760970.56
166,Avondale Heights,25 MacEy Av,3,h,S,Brad,18/06/2016,10.5,3034.0,3.0,2.0,2.0,556.0,130.0,Western Metropolitan,4502.0,823528.7
167,Avondale Heights,18 Langham St,3,h,SP,Moonee,22/05/2016,10.5,3034.0,3.0,2.0,2.0,556.0,130.0,Western Metropolitan,4502.0,796150.25
168,Avondale Heights,23 River Dr,3,t,VB,Barry,22/08/2016,10.5,3034.0,3.0,2.0,2.0,556.0,130.0,Western Metropolitan,4502.0,606574.25
169,Avondale Heights,17 Lacy St,3,h,S,HAR,23/04/2016,10.5,3034.0,3.0,2.0,2.0,556.0,130.0,Western Metropolitan,4502.0,823528.7
170,Avondale Heights,1 Templewood Cr,4,h,PI,Nelson,23/04/2016,10.5,3034.0,3.0,2.0,2.0,556.0,130.0,Western Metropolitan,4502.0,747662.5
171,Avondale Heights,7 Landau Pl,4,h,S,Moonee,24/09/2016,10.5,3034.0,3.0,2.0,2.0,556.0,130.0,Western Metropolitan,4502.0,831936.3
172,Avondale Heights,17 Cresswold Av,3,h,S,Moonee,27/06/2016,10.5,3034.0,3.0,2.0,2.0,556.0,130.0,Western Metropolitan,4502.0,823528.7
173,Avondale Heights,1/1 Amis Cr,3,u,SP,Moonee,27/11/2016,10.5,3034.0,3.0,2.0,2.0,556.0,130.0,Western Metropolitan,4502.0,678085.25
174,Avondale Heights,7 Arvern Av,4,h,S,Moonee,27/11/2016,10.5,3034.0,3.0,2.0,2.0,556.0,130.0,Western Metropolitan,4502.0,831936.3
175,Avondale Heights,17 Cannes Av,4,h,VB,Nelson,27/11/2016,10.5,3034.0,3.0,2.0,2.0,556.0,130.0,Western Metropolitan,4502.0,743774.7
176,Avondale Heights,14 Laura Gr,3,h,S,Moonee,28/08/2016,10.5,3034.0,3.0,2.0,2.0,556.0,130.0,Western Metropolitan,4502.0,823528.7
177,Balaclava,7/38 Brighton Rd,1,u,S,Beller,14/05/2016,6.6,3183.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,2952.0,1078080.2
178,Balwyn,19 Belgrove Av,4,h,S,Marshall,3/12/2016,9.7,3103.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,5682.0,1842840.6
179,Balwyn,26 Belgrove Av,4,h,PI,Fletchers,3/12/2016,9.7,3103.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,5682.0,1645800.6
180,Balwyn,120/188 Whitehorse Rd,1,u,VB,MICM,4/02/2016,9.7,3103.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,5682.0,838049.6
181,Balwyn,12/37 Banool Rd,3,t,PI,Ascend,4/03/2017,9.7,3103.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,5682.0,1320442.9
182,Balwyn,137 Yarrbat Av,4,h,S,Marshall,4/03/2017,9.7,3103.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,5682.0,1842840.6
183,Balwyn,17 Gordon St,3,h,S,Marshall,4/06/2016,9.7,3103.0,3.0,2.0,1.0,853.0,130.0,Southern Metropolitan,5682.0,2152199.0
184,Balwyn,24 Bennett St,4,h,PI,RT,7/05/2016,9.7,3103.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,5682.0,1645800.6
185,Balwyn,89 Yarrbat Av,5,h,VB,Jellis,7/05/2016,9.7,3103.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,5682.0,1677367.8
186,Balwyn,2/42 Talbot Av,2,u,S,hockingstuart,7/11/2016,9.7,3103.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,5682.0,1131576.4
187,Balwyn,4/339 Union Rd,3,h,VB,Marshall,8/10/2016,9.7,3103.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,5682.0,1671058.2
188,Balwyn,68 Elliott Av,5,h,S,Marshall,10/09/2016,9.7,3103.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,5682.0,1851202.8
189,Balwyn,2/23 Northcote Av,3,t,PI,Noel,10/09/2016,9.7,3103.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,5682.0,1320442.9
190,Balwyn,6 Tonkin Av,2,h,VB,Marshall,10/09/2016,9.7,3103.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,5682.0,1512941.2
191,Balwyn,11 Belgrove Av,5,h,VB,Jellis,10/12/2016,9.7,3103.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,5682.0,1677367.8
192,Balwyn,7/1 Conway Cr,2,u,SP,Noel,10/12/2016,9.7,3103.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,5682.0,1090709.9
193,Balwyn,9/7 Kireep Rd,3,t,S,Fletchers,10/12/2016,9.7,3103.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,5682.0,1456266.8
194,Balwyn,2/111 Strabane Av,3,h,SP,Marshall,10/12/2016,9.7,3103.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,5682.0,1740240.2
195,Balwyn,11 Monash Av,5,h,PI,hockingstuart,11/03/2017,9.7,3103.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,5682.0,1654144.9
196,Balwyn,7/7 Kireep Rd,3,u,S,Jellis,12/11/2016,9.7,3103.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,5682.0,1277352.0
197,Balwyn,3/4 Pretoria St,3,u,S,Noel,12/11/2016,9.7,3103.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,5682.0,1277352.0
198,Balwyn,3/5 Dunure Ct,4,t,PI,Ray,14/05/2016,9.7,3103.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,5682.0,1403962.8
199,Balwyn,18 Linckens Cr,4,h,S,Jellis,15/10/2016,9.7,3103.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,5682.0,1842840.6
200,Balwyn,7 May St,4,h,S,Marshall,15/10/2016,9.7,3103.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,5682.0,1842840.6
201,Balwyn,35a Stroud St,4,h,VB,Fletchers,17/09/2016,9.7,3103.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,5682.0,1669023.5
202,Balwyn,20 Henley St,3,h,SP,Marshall,18/03/2017,9.7,3103.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,5682.0,1740240.2
203,Balwyn,110 Strabane Av,3,h,S,Fletchers,18/06/2016,9.7,3103.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,5682.0,1829097.9
204,Balwyn,1/48 Talbot Av,3,u,S,Jellis,18/06/2016,9.7,3103.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,5682.0,1277352.0
205,Balwyn,34 Monash Av,4,h,SP,Morrison,22/05/2016,9.7,3103.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,5682.0,1745774.9
206,Balwyn,6/11 Yarrbat Av,3,t,VB,Jellis,22/08/2016,9.7,3103.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,5682.0,1354790.9
207,Balwyn,14 Kinsale Cr,4,h,SP,Marshall,25/02/2017,9.7,3103.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,5682.0,1745774.9
208,Balwyn,1 Prowse Av,6,h,SP,Philip,26/07/2016,9.7,3103.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,5682.0,1800726.2
209,Balwyn,38 Relowe Cr,4,h,PI,Marshall,27/11/2016,9.7,3103.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,5682.0,1645800.6
210,Balwyn,6 Abercrombie St,3,h,S,Fletchers,28/05/2016,9.7,3103.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,5682.0,1829097.9
211,Balwyn,51 Elliott Av,4,h,S,hockingstuart,28/08/2016,9.7,3103.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,5682.0,1842840.6
212,Balwyn North,2/5 Marwal Av,4,u,S,hockingstuart,3/09/2016,9.2,3104.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,7809.0,1450146.5
213,Balwyn North,32 Maylands Av,2,h,S,Fletchers,3/09/2016,9.2,3104.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,7809.0,1590204.5
214,Balwyn North,45 Riverside Av,3,h,S,Jellis,3/12/2016,9.2,3104.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,7809.0,1743853.9
215,Balwyn North,1/9 Citron Av,3,h,PI,Fletchers,7/05/2016,9.2,3104.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,7809.0,1572284.4
216,Balwyn North,1/39 Trentwood Av,2,u,S,Jellis,8/10/2016,9.2,3104.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,7809.0,1022451.6
217,Balwyn North,17 Maylands Av,4,h,VB,Jellis,10/12/2016,9.2,3104.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,7809.0,1560407.9
218,Balwyn North,16b Alpha St,3,u,S,Lindellas,12/11/2016,9.2,3104.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,7809.0,1170578.8
219,Balwyn North,62 Clifton St,4,h,VB,Jellis,12/11/2016,9.2,3104.0,4.0,2.0,2.0,815.0,130.0,Southern Metropolitan,7809.0,1802248.1
220,Balwyn North,53 Trentwood Av,5,h,S,Marshall,12/11/2016,9.2,3104.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,7809.0,1706245.5
221,Balwyn North,13 Glenthorn Av,3,h,S,Jellis,15/10/2016,9.2,3104.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,7809.0,1743853.9
222,Balwyn North,237a Balwyn Rd,5,h,PI,Appleby,16/04/2016,9.2,3104.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,7809.0,1516367.2
223,Balwyn North,7 Sunburst Av,3,h,S,hockingstuart,16/04/2016,9.2,3104.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,7809.0,1743853.9
224,Balwyn North,24 Cumberland Av,4,h,VB,Jellis,16/07/2016,9.2,3104.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,7809.0,1560407.9
225,Balwyn North,45 Dempster Av,5,h,VB,Marshall,17/09/2016,9.2,3104.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,7809.0,1534824.2
226,Balwyn North,21 Riverside Av,3,h,S,Jellis,18/03/2017,9.2,3104.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,7809.0,1743853.9
227,Balwyn North,5 Echo Av,5,h,VB,Jellis,18/06/2016,9.2,3104.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,7809.0,1534824.2
228,Balwyn North,9 Sunburst Av,6,h,S,Fletchers,18/06/2016,9.2,3104.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,7809.0,1641307.2
229,Balwyn North,10 Citron Av,5,h,VB,Owen,23/04/2016,9.2,3104.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,7809.0,1534824.2
230,Balwyn North,31 MacEdon Av,4,h,S,Fletchers,25/02/2017,9.2,3104.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,7809.0,1731811.2
231,Balwyn North,36 Larbert Av,3,h,PI,Parkes,27/06/2016,9.2,3104.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,7809.0,1572284.4
232,Balwyn North,1/9 Lime Av,3,u,S,Jellis,27/06/2016,9.2,3104.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,7809.0,1170578.8
233,Balwyn North,8a Sylvan St,4,h,VB,Jellis,27/06/2016,9.2,3104.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,7809.0,1560407.9
234,Balwyn North,35 Walnut Rd,4,h,S,hockingstuart,27/06/2016,9.2,3104.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,7809.0,1731811.2
235,Balwyn North,10 Wynyard Cr,4,h,PI,Noel,27/06/2016,9.2,3104.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,7809.0,1541950.9
236,Balwyn North,9 Arama St,3,h,VB,Jellis,27/11/2016,9.2,3104.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,7809.0,1588228.0
237,Balwyn North,10a Bolinda Rd,3,t,S,Christopher,28/05/2016,9.2,3104.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,7809.0,1372963.4
238,Balwyn North,8 Harrington Av,4,h,PI,Jellis,30/07/2016,9.2,3104.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,7809.0,1541950.9
239,Bentleigh,7a Porter Rd,4,t,S,hockingstuart,3/09/2016,13.0,3204.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,6795.0,1437353.6
240,Bentleigh,1/28 Strathmore St,3,t,PI,C21,3/09/2016,13.0,3204.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,6795.0,1084589.8
241,Bentleigh,4 Park Cr,4,h,S,hockingstuart,4/03/2017,13.0,3204.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,6795.0,1528930.8
242,Bentleigh,2/523 South Rd,3,t,PI,hockingstuart,4/03/2017,13.0,3204.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,6795.0,1084589.8
243,Bentleigh,14a Vunabere Av,2,u,S,Ray,4/03/2017,13.0,3204.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,6795.0,1031790.4
244,Bentleigh,17 Windsor Av,4,h,S,Buxton,6/08/2016,13.0,3204.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,6795.0,1528930.8
245,Bentleigh,16a Marquis Rd,5,t,VB,C21,7/05/2016,13.0,3204.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,6795.0,1298556.0
246,Bentleigh,2 Gwendoline Av,3,h,S,Woodards,8/10/2016,13.0,3204.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,6795.0,1408884.4
247,Bentleigh,41 North Av,3,h,PI,Buxton,10/09/2016,13.0,3204.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,6795.0,1214043.1
248,Bentleigh,2/32 Mavho St,2,u,PI,Buxton,12/11/2016,13.0,3204.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,6795.0,842798.0
249,Bentleigh,201/39 Mavho St,2,u,S,Hodges,12/11/2016,13.0,3204.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,6795.0,1031790.4
250,Bentleigh,9 Park Cr,3,h,S,Buxton,14/05/2016,13.0,3204.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,6795.0,1408884.4
251,Bentleigh,19b Howell St,4,h,VB,Woodards,15/10/2016,13.0,3204.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,6795.0,1349136.6
252,Bentleigh,9b Marquis Rd,4,t,S,hockingstuart,16/04/2016,13.0,3204.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,6795.0,1437353.6
253,Bentleigh,10 Osborne Av,5,h,S,Buxton,16/04/2016,13.0,3204.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,6795.0,1560872.5
254,Bentleigh,55 North Av,2,h,VB,Buxton,16/07/2016,13.0,3204.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,6795.0,1192163.1
255,Bentleigh,33A Campbell St,4,t,PI,hockingstuart,18/03/2017,13.0,3204.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,6795.0,1238146.0
256,Bentleigh,2 Windsor Av,3,u,PI,Ray,18/03/2017,13.0,3204.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,6795.0,947740.06
257,Bentleigh,17b Delhi St,4,t,PI,hockingstuart,19/11/2016,13.0,3204.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,6795.0,1238146.0
258,Bentleigh,28b Scotts St,4,h,VB,Woodards,19/11/2016,13.0,3204.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,6795.0,1349136.6
259,Bentleigh,3/148 Tucker Rd,2,u,S,McGrath,19/11/2016,13.0,3204.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,6795.0,1031790.4
260,Bentleigh,12 Werona St,3,t,PI,Woodards,19/11/2016,13.0,3204.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,6795.0,1084589.8
261,Bentleigh,26 Buckingham Av,4,h,S,Buxton,24/09/2016,13.0,3204.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,6795.0,1528930.8
262,Bentleigh,34 Buckingham Av,3,t,S,hockingstuart,26/07/2016,13.0,3204.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,6795.0,1265507.6
263,Bentleigh,1/7 Railway Cr,4,t,VB,Buxton,26/07/2016,13.0,3204.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,6795.0,1266632.1
264,Bentleigh,13a Rosina St,4,t,S,hockingstuart,26/07/2016,13.0,3204.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,6795.0,1437353.6
265,Bentleigh,11 Talbot Av,4,h,SP,Hodges,26/07/2016,13.0,3204.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,6795.0,1407515.8
266,Bentleigh,24a Atkinson St,3,t,S,Buxton,27/06/2016,13.0,3204.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,6795.0,1265507.6
267,Bentleigh,16b Marquis Rd,5,t,PI,Buxton,27/06/2016,13.0,3204.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,6795.0,1270069.9
268,Bentleigh,3/18 North Av,2,u,SP,Woodards,27/06/2016,13.0,3204.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,6795.0,938504.0
269,Bentleigh,31b Fairbank Rd,4,t,S,hockingstuart,27/11/2016,13.0,3204.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,6795.0,1437353.6
270,Bentleigh,6 Gwendoline Av,5,h,PI,Marshall,27/11/2016,13.0,3204.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,6795.0,1347722.5
271,Bentleigh,34b Daley St,3,t,SP,hockingstuart,28/08/2016,13.0,3204.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,6795.0,1171929.4
272,Bentleigh,11 Vunabere Av,4,h,S,Woodards,28/08/2016,13.0,3204.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,6795.0,1528930.8
273,Bentleigh East,21b Northam Rd,3,t,S,Buxton,3/09/2016,13.9,3165.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10969.0,1132930.5
274,Bentleigh East,68 Pasadena Cr,3,h,S,Buxton,3/09/2016,13.9,3165.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10969.0,1216058.2
275,Bentleigh East,30a Chesterville Dr,4,t,PI,Buxton,3/12/2016,13.9,3165.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10969.0,1104046.8
276,Bentleigh East,3/3 Dega Av,3,t,SP,Buxton,3/12/2016,13.9,3165.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10969.0,1091460.0
277,Bentleigh East,7a Dover St,4,t,S,Buxton,3/12/2016,13.9,3165.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10969.0,1228508.4
278,Bentleigh East,96 Paloma St,4,h,S,hockingstuart,3/12/2016,13.9,3165.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10969.0,1289698.4
279,Bentleigh East,33 Pasadena Cr,4,h,PI,Buxton,3/12/2016,13.9,3165.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10969.0,1136449.6
280,Bentleigh East,1/9 Francesco St,3,t,S,Stockdale,4/02/2016,13.9,3165.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10969.0,1132930.5
281,Bentleigh East,2/61 Lahona Av,2,u,S,Woodards,4/03/2017,13.9,3165.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10969.0,909157.44
282,Bentleigh East,2a Rae St,4,t,PI,Gary,4/03/2017,13.9,3165.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10969.0,1104046.8
283,Bentleigh East,2/48 Abbin Av,2,t,S,hockingstuart,4/06/2016,13.9,3165.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10969.0,1062680.9
284,Bentleigh East,39 Lesden St,3,h,S,Buxton,4/06/2016,13.9,3165.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10969.0,1216058.2
285,Bentleigh East,7a Melva St,4,t,S,Buxton,6/08/2016,13.9,3165.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10969.0,1228508.4
286,Bentleigh East,102b Parkmore Rd,4,t,S,Buxton,7/05/2016,13.9,3165.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10969.0,1228508.4
287,Bentleigh East,7 Abbin Av,3,h,S,Woodards,7/11/2016,13.9,3165.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10969.0,1216058.2
288,Bentleigh East,10b Alexander St,4,t,S,Buxton,7/11/2016,13.9,3165.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10969.0,1228508.4
289,Bentleigh East,202/24 Becket Av,2,u,PI,Buxton,8/10/2016,13.9,3165.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10969.0,793087.8
290,Bentleigh East,30b Chesterville Dr,4,t,S,Buxton,8/10/2016,13.9,3165.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10969.0,1228508.4
291,Bentleigh East,1/57 Latham St,3,h,S,hockingstuart,10/09/2016,13.9,3165.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10969.0,1216058.2
292,Bentleigh East,69b Latham St,3,t,S,hockingstuart,10/09/2016,13.9,3165.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10969.0,1132930.5
293,Bentleigh East,23b Moylan St,4,t,S,hockingstuart,10/09/2016,13.9,3165.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10969.0,1228508.4
294,Bentleigh East,8 Larman St,3,h,SP,Buxton,10/12/2016,13.9,3165.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10969.0,1146141.4
295,Bentleigh East,9A Murrong Av,3,t,S,McGrath,10/12/2016,13.9,3165.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10969.0,1132930.5
296,Bentleigh East,77b Stockdale Av,4,t,PI,Buxton,10/12/2016,13.9,3165.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10969.0,1104046.8
297,Bentleigh East,29A Dromana Av,4,t,PI,hockingstuart,11/02/2017,13.9,3165.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10969.0,1104046.8
298,Bentleigh East,25 Magnolia Av,4,h,S,Woodards,11/02/2017,13.9,3165.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10969.0,1289698.4
299,Bentleigh East,77b Stockdale Av,4,t,SP,hockingstuart/Buxton,11/03/2017,13.9,3165.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10969.0,1175224.9
300,Bentleigh East,3a Bellevue Rd,4,t,S,hockingstuart,12/11/2016,13.9,3165.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10969.0,1228508.4
301,Bentleigh East,12 Larman St,4,t,PI,Buxton,12/11/2016,13.9,3165.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10969.0,1104046.8
302,Bentleigh East,36 Pasadena Cr,4,h,S,Buxton,12/11/2016,13.9,3165.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10969.0,1289698.4
303,Bentleigh East,75a Waratah St,4,t,PI,Buxton,12/11/2016,13.9,3165.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10969.0,1104046.8
304,Bentleigh East,23 Wolai Av,4,t,PI,Buxton,12/11/2016,13.9,3165.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10969.0,1104046.8
305,Bentleigh East,1a Wamba Rd,4,t,S,Buxton,15/10/2016,13.9,3165.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10969.0,1228508.4
306,Bentleigh East,69a Deakin St,3,h,VB,Woodards,16/04/2016,13.9,3165.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10969.0,1069674.4
307,Bentleigh East,6/48 Pasadena Cr,3,h,S,Buxton,16/04/2016,13.9,3165.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10969.0,1216058.2
308,Bentleigh East,93 Tudor St,3,h,S,Buxton,16/04/2016,13.9,3165.0,3.0,2.0,1.0,291.0,119.0,Southern Metropolitan,10969.0,902245.7
309,Bentleigh East,18 Dega Av,4,h,S,Woodards,16/07/2016,13.9,3165.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10969.0,1289698.4
310,Bentleigh East,2/95 Victor Rd,2,u,S,Woodards,16/07/2016,13.9,3165.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10969.0,909157.44
311,Bentleigh East,29 Beddoe Av,5,h,S,Buxton,17/09/2016,13.9,3165.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10969.0,1296099.1
312,Bentleigh East,24 Pasadena Cr,4,h,PI,hockingstuart,18/03/2017,13.9,3165.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10969.0,1136449.6
313,Bentleigh East,75 Latham St,3,u,S,hockingstuart,18/06/2016,13.9,3165.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10969.0,979405.4
314,Bentleigh East,19 Ludwell Cr,3,h,S,Buxton,18/06/2016,13.9,3165.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10969.0,1216058.2
315,Bentleigh East,3b Noora Av,3,t,S,Buxton,18/06/2016,13.9,3165.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10969.0,1132930.5
316,Bentleigh East,21 Beddoe Av,2,h,S,Buxton,22/05/2016,13.9,3165.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10969.0,1178829.6
317,Bentleigh East,15a England St,4,t,PI,Buxton,22/08/2016,13.9,3165.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10969.0,1104046.8
318,Bentleigh East,15b England St,4,t,S,Buxton,22/08/2016,13.9,3165.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10969.0,1228508.4
319,Bentleigh East,9b Latham St,4,t,PI,hockingstuart,22/08/2016,13.9,3165.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10969.0,1104046.8
320,Bentleigh East,2/12 Brosa Av,3,t,S,hockingstuart,24/09/2016,13.9,3165.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10969.0,1132930.5
321,Bentleigh East,113a MacKie Rd,4,h,VB,Melbourne,24/09/2016,13.9,3165.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10969.0,1120988.6
