,Unnamed: 0,Suburb,Address,Rooms,Type,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
192,724,Balwyn,7/1 Conway Cr,2,u,SP,Noel,10/12/2016,9.7,3103.0,,,,,,,,,,Southern Metropolitan,5682.0
193,727,Balwyn,9/7 Kireep Rd,3,t,S,Fletchers,10/12/2016,9.7,3103.0,,,,,,,,,,Southern Metropolitan,5682.0
194,730,Balwyn,2/111 Strabane Av,3,h,SP,Marshall,10/12/2016,9.7,3103.0,,,,,,,,,,Southern Metropolitan,5682.0
195,731,Balwyn,11 Monash Av,5,h,PI,hockingstuart,11/03/2017,9.7,3103.0,,,,,,,,,,Southern Metropolitan,5682.0
196,733,Balwyn,7/7 Kireep Rd,3,u,S,Jellis,12/11/2016,9.7,3103.0,,,,,,,,,,Southern Metropolitan,5682.0
197,735,Balwyn,3/4 Pretoria St,3,u,S,Noel,12/11/2016,9.7,3103.0,,,,,,,,,,Southern Metropolitan,5682.0
198,738,Balwyn,3/5 Dunure Ct,4,t,PI,Ray,14/05/2016,9.7,3103.0,,,,,,,,,,Southern Metropolitan,5682.0
199,741,Balwyn,18 Linckens Cr,4,h,S,Jellis,15/10/2016,9.7,3103.0,,,,,,,,,,Southern Metropolitan,5682.0
200,742,Balwyn,7 May St,4,h,S,Marshall,15/10/2016,9.7,3103.0,,,,,,,,,,Southern Metropolitan,5682.0
201,750,Balwyn,35a Stroud St,4,h,VB,Fletchers,17/09/2016,9.7,3103.0,,,,,,,,,,Southern Metropolitan,5682.0
202,753,Balwyn,20 Henley St,3,h,SP,Marshall,18/03/2017,9.7,3103.0,,,,,,,,-37.806999999999995,145.0766,Southern Metropolitan,5682.0
203,756,Balwyn,110 Strabane Av,3,h,S,Fletchers,18/06/2016,9.7,3103.0,,,,,,,,,,Southern Metropolitan,5682.0
204,757,Balwyn,1/48 Talbot Av,3,u,S,Jellis,18/06/2016,9.7,3103.0,,,,,,,,,,Southern Metropolitan,5682.0
205,761,Balwyn,34 Monash Av,4,h,SP,Morrison,22/05/2016,9.7,3103.0,,,,,,,,,,Southern Metropolitan,5682.0
206,765,Balwyn,6/11 Yarrbat Av,3,t,VB,Jellis,22/08/2016,9.7,3103.0,,,,,,,,,,Southern Metropolitan,5682.0
207,768,Balwyn,14 Kinsale Cr,4,h,SP,Marshall,25/02/2017,9.7,3103.0,,,,,,,,,,Southern Metropolitan,5682.0
208,772,Balwyn,1 Prowse Av,6,h,SP,Philip,26/07/2016,9.7,3103.0,,,,,,,,,,Southern Metropolitan,5682.0
209,778,Balwyn,38 Relowe Cr,4,h,PI,Marshall,27/11/2016,9.7,3103.0,,,,,,,,,,Southern Metropolitan,5682.0
210,779,Balwyn,6 Abercrombie St,3,h,S,Fletchers,28/05/2016,9.7,3103.0,,,,,,,,,,Southern Metropolitan,5682.0
211,786,Balwyn,51 Elliott Av,4,h,S,hockingstuart,28/08/2016,9.7,3103.0,,,,,,,,,,Southern Metropolitan,5682.0
212,796,Balwyn North,2/5 Marwal Av,4,u,S,hockingstuart,3/09/2016,9.2,3104.0,,,,,,,,,,Southern Metropolitan,7809.0
213,797,Balwyn North,32 Maylands Av,2,h,S,Fletchers,3/09/2016,9.2,3104.0,,,,,,,,,,Southern Metropolitan,7809.0
214,803,Balwyn North,45 Riverside Av,3,h,S,Jellis,3/12/2016,9.2,3104.0,,,,,,,,,,Southern Metropolitan,7809.0
215,818,Balwyn North,1/9 Citron Av,3,h,PI,Fletchers,7/05/2016,9.2,3104.0,,,,,,,,,,Southern Metropolitan,7809.0
216,829,Balwyn North,1/39 Trentwood Av,2,u,S,Jellis,8/10/2016,9.2,3104.0,,,,,,,,,,Southern Metropolitan,7809.0
217,835,Balwyn North,17 Maylands Av,4,h,VB,Jellis,10/12/2016,9.2,3104.0,,,,,,,,,,Southern Metropolitan,7809.0
218,842,Balwyn North,16b Alpha St,3,u,S,Lindellas,12/11/2016,9.2,3104.0,,,,,,,,,,Southern Metropolitan,7809.0
219,843,Balwyn North,62 Clifton St,4,h,VB,Jellis,12/11/2016,9.2,3104.0,4.0,2.0,2.0,815.0,,,Boroondara,-37.794000000000004,145.1019,Southern Metropolitan,7809.0
220,846,Balwyn North,53 Trentwood Av,5,h,S,Marshall,12/11/2016,9.2,3104.0,,,,,,,,,,Southern Metropolitan,7809.0
221,854,Balwyn North,13 Glenthorn Av,3,h,S,Jellis,15/10/2016,9.2,3104.0,,,,,,,,,,Southern Metropolitan,7809.0
222,860,Balwyn North,237a Balwyn Rd,5,h,PI,Appleby,16/04/2016,9.2,3104.0,,,,,,,,,,Southern Metropolitan,7809.0
223,863,Balwyn North,7 Sunburst Av,3,h,S,hockingstuart,16/04/2016,9.2,3104.0,,,,,,,,,,Southern Metropolitan,7809.0
224,865,Balwyn North,24 Cumberland Av,4,h,VB,Jellis,16/07/2016,9.2,3104.0,,,,,,,,,,Southern Metropolitan,7809.0
225,867,Balwyn North,45 Dempster Av,5,h,VB,Marshall,17/09/2016,9.2,3104.0,,,,,,,,,,Southern Metropolitan,7809.0
226,872,Balwyn North,21 Riverside Av,3,h,S,Jellis,18/03/2017,9.2,3104.0,,,,,,,,,,Southern Metropolitan,7809.0
227,876,Balwyn North,5 Echo Av,5,h,VB,Jellis,18/06/2016,9.2,3104.0,,,,,,,,,,Southern Metropolitan,7809.0
228,879,Balwyn North,9 Sunburst Av,6,h,S,Fletchers,18/06/2016,9.2,3104.0,,,,,,,,,,Southern Metropolitan,7809.0
229,891,Balwyn North,10 Citron Av,5,h,VB,Owen,23/04/2016,9.2,3104.0,,,,,,,,,,Southern Metropolitan,7809.0
230,898,Balwyn North,31 MacEdon Av,4,h,S,Fletchers,25/02/2017,9.2,3104.0,,,,,,,,,,Southern Metropolitan,7809.0
231,901,Balwyn North,36 Larbert Av,3,h,PI,Parkes,27/06/2016,9.2,3104.0,,,,,,,,,,Southern Metropolitan,7809.0
232,902,Balwyn North,1/9 Lime Av,3,u,S,Jellis,27/06/2016,9.2,3104.0,,,,,,,,,,Southern Metropolitan,7809.0
233,904,Balwyn North,8a Sylvan St,4,h,VB,Jellis,27/06/2016,9.2,3104.0,,,,,,,,,,Southern Metropolitan,7809.0
234,905,Balwyn North,35 Walnut Rd,4,h,S,hockingstuart,27/06/2016,9.2,3104.0,,,,,,,,,,Southern Metropolitan,7809.0
235,906,Balwyn North,10 Wynyard Cr,4,h,PI,Noel,27/06/2016,9.2,3104.0,,,,,,,,,,Southern Metropolitan,7809.0
236,907,Balwyn North,9 Arama St,3,h,VB,Jellis,27/11/2016,9.2,3104.0,,,,,,,,,,Southern Metropolitan,7809.0
237,915,Balwyn North,10a Bolinda Rd,3,t,S,Christopher,28/05/2016,9.2,3104.0,,,,,,,,,,Southern Metropolitan,7809.0
238,924,Balwyn North,8 Harrington Av,4,h,PI,Jellis,30/07/2016,9.2,3104.0,,,,,,,,,,Southern Metropolitan,7809.0
239,930,Bentleigh,7a Porter Rd,4,t,S,hockingstuart,3/09/2016,13.0,3204.0,,,,,,,,,,Southern Metropolitan,6795.0
240,932,Bentleigh,1/28 Strathmore St,3,t,PI,C21,3/09/2016,13.0,3204.0,,,,,,,,,,Southern Metropolitan,6795.0
241,938,Bentleigh,4 Park Cr,4,h,S,hockingstuart,4/03/2017,13.0,3204.0,,,,,,,,,,Southern Metropolitan,6795.0
242,939,Bentleigh,2/523 South Rd,3,t,PI,hockingstuart,4/03/2017,13.0,3204.0,,,,,,,,,,Southern Metropolitan,6795.0
243,941,Bentleigh,14a Vunabere Av,2,u,S,Ray,4/03/2017,13.0,3204.0,,,,,,,,,,Southern Metropolitan,6795.0
244,951,Bentleigh,17 Windsor Av,4,h,S,Buxton,6/08/2016,13.0,3204.0,,,,,,,,,,Southern Metropolitan,6795.0
245,952,Bentleigh,16a Marquis Rd,5,t,VB,C21,7/05/2016,13.0,3204.0,,,,,,,,,,Southern Metropolitan,6795.0
246,957,Bentleigh,2 Gwendoline Av,3,h,S,Woodards,8/10/2016,13.0,3204.0,,,,,,,,,,Southern Metropolitan,6795.0
247,963,Bentleigh,41 North Av,3,h,PI,Buxton,10/09/2016,13.0,3204.0,,,,,,,,,,Southern Metropolitan,6795.0
248,974,Bentleigh,2/32 Mavho St,2,u,PI,Buxton,12/11/2016,13.0,3204.0,,,,,,,,,,Southern Metropolitan,6795.0
249,975,Bentleigh,201/39 Mavho St,2,u,S,Hodges,12/11/2016,13.0,3204.0,,,,,,,,,,Southern Metropolitan,6795.0
250,980,Bentleigh,9 Park Cr,3,h,S,Buxton,14/05/2016,13.0,3204.0,,,,,,,,,,Southern Metropolitan,6795.0
251,982,Bentleigh,19b Howell St,4,h,VB,Woodards,15/10/2016,13.0,3204.0,,,,,,,,,,Southern Metropolitan,6795.0
252,990,Bentleigh,9b Marquis Rd,4,t,S,hockingstuart,16/04/2016,13.0,3204.0,,,,,,,,,,Southern Metropolitan,6795.0
253,991,Bentleigh,10 Osborne Av,5,h,S,Buxton,16/04/2016,13.0,3204.0,,,,,,,,,,Southern Metropolitan,6795.0
254,995,Bentleigh,55 North Av,2,h,VB,Buxton,16/07/2016,13.0,3204.0,,,,,,,,,,Southern Metropolitan,6795.0
255,1001,Bentleigh,33A Campbell St,4,t,PI,hockingstuart,18/03/2017,13.0,3204.0,,,,,,,,,,Southern Metropolitan,6795.0
256,1004,Bentleigh,2 Windsor Av,3,u,PI,Ray,18/03/2017,13.0,3204.0,,,,,,,,,,Southern Metropolitan,6795.0
257,1009,Bentleigh,17b Delhi St,4,t,PI,hockingstuart,19/11/2016,13.0,3204.0,,,,,,,,,,Southern Metropolitan,6795.0
258,1011,Bentleigh,28b Scotts St,4,h,VB,Woodards,19/11/2016,13.0,3204.0,,,,,,,,,,Southern Metropolitan,6795.0
259,1012,Bentleigh,3/148 Tucker Rd,2,u,S,McGrath,19/11/2016,13.0,3204.0,,,,,,,,,,Southern Metropolitan,6795.0
260,1014,Bentleigh,12 Werona St,3,t,PI,Woodards,19/11/2016,13.0,3204.0,,,,,,,,,,Southern Metropolitan,6795.0
261,1020,Bentleigh,26 Buckingham Av,4,h,S,Buxton,24/09/2016,13.0,3204.0,,,,,,,,,,Southern Metropolitan,6795.0
262,1027,Bentleigh,34 Buckingham Av,3,t,S,hockingstuart,26/07/2016,13.0,3204.0,,,,,,,,,,Southern Metropolitan,6795.0
263,1028,Bentleigh,1/7 Railway Cr,4,t,VB,Buxton,26/07/2016,13.0,3204.0,,,,,,,,,,Southern Metropolitan,6795.0
264,1029,Bentleigh,13a Rosina St,4,t,S,hockingstuart,26/07/2016,13.0,3204.0,,,,,,,,,,Southern Metropolitan,6795.0
265,1030,Bentleigh,11 Talbot Av,4,h,SP,Hodges,26/07/2016,13.0,3204.0,,,,,,,,,,Southern Metropolitan,6795.0
266,1033,Bentleigh,24a Atkinson St,3,t,S,Buxton,27/06/2016,13.0,3204.0,,,,,,,,,,Southern Metropolitan,6795.0
267,1034,Bentleigh,16b Marquis Rd,5,t,PI,Buxton,27/06/2016,13.0,3204.0,,,,,,,,,,Southern Metropolitan,6795.0
268,1035,Bentleigh,3/18 North Av,2,u,SP,Woodards,27/06/2016,13.0,3204.0,,,,,,,,,,Southern Metropolitan,6795.0
269,1037,Bentleigh,31b Fairbank Rd,4,t,S,hockingstuart,27/11/2016,13.0,3204.0,,,,,,,,,,Southern Metropolitan,6795.0
270,1038,Bentleigh,6 Gwendoline Av,5,h,PI,Marshall,27/11/2016,13.0,3204.0,,,,,,,,,,Southern Metropolitan,6795.0
271,1043,Bentleigh,34b Daley St,3,t,SP,hockingstuart,28/08/2016,13.0,3204.0,,,,,,,,,,Southern Metropolitan,6795.0
272,1049,Bentleigh,11 Vunabere Av,4,h,S,Woodards,28/08/2016,13.0,3204.0,,,,,,,,,,Southern Metropolitan,6795.0
273,1055,Bentleigh East,21b Northam Rd,3,t,S,Buxton,3/09/2016,13.9,3165.0,,,,,,,,,,Southern Metropolitan,10969.0
274,1056,Bentleigh East,68 Pasadena Cr,3,h,S,Buxton,3/09/2016,13.9,3165.0,,,,,,,,,,Southern Metropolitan,10969.0
275,1060,Bentleigh East,30a Chesterville Dr,4,t,PI,Buxton,3/12/2016,13.9,3165.0,,,,,,,,,,Southern Metropolitan,10969.0
276,1062,Bentleigh East,3/3 Dega Av,3,t,SP,Buxton,3/12/2016,13.9,3165.0,,,,,,,,,,Southern Metropolitan,10969.0
277,1064,Bentleigh East,7a Dover St,4,t,S,Buxton,3/12/2016,13.9,3165.0,,,,,,,,,,Southern Metropolitan,10969.0
278,1065,Bentleigh East,96 Paloma St,4,h,S,hockingstuart,3/12/2016,13.9,3165.0,,,,,,,,,,Southern Metropolitan,10969.0
279,1067,Bentleigh East,33 Pasadena Cr,4,h,PI,Buxton,3/12/2016,13.9,3165.0,,,,,,,,,,Southern Metropolitan,10969.0
280,1068,Bentleigh East,1/9 Francesco St,3,t,S,Stockdale,4/02/2016,13.9,3165.0,,,,,,,,,,Southern Metropolitan,10969.0
281,1073,Bentleigh East,2/61 Lahona Av,2,u,S,Woodards,4/03/2017,13.9,3165.0,,,,,,,,,,Southern Metropolitan,10969.0
282,1076,Bentleigh East,2a Rae St,4,t,PI,Gary,4/03/2017,13.9,3165.0,,,,,,,,,,Southern Metropolitan,10969.0
283,1077,Bentleigh East,2/48 Abbin Av,2,t,S,hockingstuart,4/06/2016,13.9,3165.0,,,,,,,,,,Southern Metropolitan,10969.0
284,1085,Bentleigh East,39 Lesden St,3,h,S,Buxton,4/06/2016,13.9,3165.0,,,,,,,,,,Southern Metropolitan,10969.0
285,1088,Bentleigh East,7a Melva St,4,t,S,Buxton,6/08/2016,13.9,3165.0,,,,,,,,,,Southern Metropolitan,10969.0
286,1099,Bentleigh East,102b Parkmore Rd,4,t,S,Buxton,7/05/2016,13.9,3165.0,,,,,,,,,,Southern Metropolitan,10969.0
287,1104,Bentleigh East,7 Abbin Av,3,h,S,Woodards,7/11/2016,13.9,3165.0,,,,,,,,,,Southern Metropolitan,10969.0
288,1105,Bentleigh East,10b Alexander St,4,t,S,Buxton,7/11/2016,13.9,3165.0,,,,,,,,,,Southern Metropolitan,10969.0
289,1106,Bentleigh East,202/24 Becket Av,2,u,PI,Buxton,8/10/2016,13.9,3165.0,,,,,,,,,,Southern Metropolitan,10969.0
290,1108,Bentleigh East,30b Chesterville Dr,4,t,S,Buxton,8/10/2016,13.9,3165.0,,,,,,,,,,Southern Metropolitan,10969.0
291,1116,Bentleigh East,1/57 Latham St,3,h,S,hockingstuart,10/09/2016,13.9,3165.0,,,,,,,,,,Southern Metropolitan,10969.0
292,1117,Bentleigh East,69b Latham St,3,t,S,hockingstuart,10/09/2016,13.9,3165.0,,,,,,,,,,Southern Metropolitan,10969.0
293,1119,Bentleigh East,23b Moylan St,4,t,S,hockingstuart,10/09/2016,13.9,3165.0,,,,,,,,,,Southern Metropolitan,10969.0
294,1124,Bentleigh East,8 Larman St,3,h,SP,Buxton,10/12/2016,13.9,3165.0,,,,,,,,,,Southern Metropolitan,10969.0
295,1126,Bentleigh East,9A Murrong Av,3,t,S,McGrath,10/12/2016,13.9,3165.0,,,,,,,,,,Southern Metropolitan,10969.0
296,1129,Bentleigh East,77b Stockdale Av,4,t,PI,Buxton,10/12/2016,13.9,3165.0,,,,,,,,,,Southern Metropolitan,10969.0
297,1131,Bentleigh East,29A Dromana Av,4,t,PI,hockingstuart,11/02/2017,13.9,3165.0,,,,,,,,,,Southern Metropolitan,10969.0
298,1132,Bentleigh East,25 Magnolia Av,4,h,S,Woodards,11/02/2017,13.9,3165.0,,,,,,,,,,Southern Metropolitan,10969.0
299,1133,Bentleigh East,77b Stockdale Av,4,t,SP,hockingstuart/Buxton,11/03/2017,13.9,3165.0,,,,,,,,,,Southern Metropolitan,10969.0
300,1134,Bentleigh East,3a Bellevue Rd,4,t,S,hockingstuart,12/11/2016,13.9,3165.0,,,,,,,,,,Southern Metropolitan,10969.0
301,1138,Bentleigh East,12 Larman St,4,t,PI,Buxton,12/11/2016,13.9,3165.0,,,,,,,,,,Southern Metropolitan,10969.0
302,1142,Bentleigh East,36 Pasadena Cr,4,h,S,Buxton,12/11/2016,13.9,3165.0,,,,,,,,,,Southern Metropolitan,10969.0
303,1145,Bentleigh East,75a Waratah St,4,t,PI,Buxton,12/11/2016,13.9,3165.0,,,,,,,,,,Southern Metropolitan,10969.0
304,1146,Bentleigh East,23 Wolai Av,4,t,PI,Buxton,12/11/2016,13.9,3165.0,,,,,,,,,,Southern Metropolitan,10969.0
305,1155,Bentleigh East,1a Wamba Rd,4,t,S,Buxton,15/10/2016,13.9,3165.0,,,,,,,,,,Southern Metropolitan,10969.0
306,1159,Bentleigh East,69a Deakin St,3,h,VB,Woodards,16/04/2016,13.9,3165.0,,,,,,,,,,Southern Metropolitan,10969.0
307,1163,Bentleigh East,6/48 Pasadena Cr,3,h,S,Buxton,16/04/2016,13.9,3165.0,,,,,,,,,,Southern Metropolitan,10969.0
308,1164,Bentleigh East,93 Tudor St,3,h,S,Buxton,16/04/2016,13.9,3165.0,3.0,2.0,1.0,291.0,119.0,2000.0,Glen Eira,-37.919000000000004,145.0829,Southern Metropolitan,10969.0
309,1167,Bentleigh East,18 Dega Av,4,h,S,Woodards,16/07/2016,13.9,3165.0,,,,,,,,,,Southern Metropolitan,10969.0
310,1173,Bentleigh East,2/95 Victor Rd,2,u,S,Woodards,16/07/2016,13.9,3165.0,,,,,,,,,,Southern Metropolitan,10969.0
311,1175,Bentleigh East,29 Beddoe Av,5,h,S,Buxton,17/09/2016,13.9,3165.0,,,,,,,,,,Southern Metropolitan,10969.0
312,1195,Bentleigh East,24 Pasadena Cr,4,h,PI,hockingstuart,18/03/2017,13.9,3165.0,,,,,,,,,,Southern Metropolitan,10969.0
313,1199,Bentleigh East,75 Latham St,3,u,S,hockingstuart,18/06/2016,13.9,3165.0,,,,,,,,,,Southern Metropolitan,10969.0
314,1200,Bentleigh East,19 Ludwell Cr,3,h,S,Buxton,18/06/2016,13.9,3165.0,,,,,,,,,,Southern Metropolitan,10969.0
315,1206,Bentleigh East,3b Noora Av,3,t,S,Buxton,18/06/2016,13.9,3165.0,,,,,,,,,,Southern Metropolitan,10969.0
316,1217,Bentleigh East,21 Beddoe Av,2,h,S,Buxton,22/05/2016,13.9,3165.0,,,,,,,,,,Southern Metropolitan,10969.0
317,1225,Bentleigh East,15a England St,4,t,PI,Buxton,22/08/2016,13.9,3165.0,,,,,,,,,,Southern Metropolitan,10969.0
318,1226,Bentleigh East,15b England St,4,t,S,Buxton,22/08/2016,13.9,3165.0,,,,,,,,,,Southern Metropolitan,10969.0
319,1227,Bentleigh East,9b Latham St,4,t,PI,hockingstuart,22/08/2016,13.9,3165.0,,,,,,,,,,Southern Metropolitan,10969.0
320,1231,Bentleigh East,2/12 Brosa Av,3,t,S,hockingstuart,24/09/2016,13.9,3165.0,,,,,,,,,,Southern Metropolitan,10969.0
321,1235,Bentleigh East,113a MacKie Rd,4,h,VB,Melbourne,24/09/2016,13.9,3165.0,,,,,,,,,,Southern Metropolitan,10969.0
322,1237,Bentleigh East,44a McGuinness Rd,4,t,S,Buxton,24/09/2016,13.9,3165.0,,,,,,,,,,Southern Metropolitan,10969.0
323,1252,Bentleigh East,75b Parkmore Rd,3,t,S,Buxton,26/07/2016,13.9,3165.0,,,,,,,,,,Southern Metropolitan,10969.0
324,1257,Bentleigh East,7 Larman St,3,h,S,Buxton,27/06/2016,13.9,3165.0,,,,,,,,,,Southern Metropolitan,10969.0
325,1269,Bentleigh East,8 Stockdale Av,5,h,S,Buxton,27/11/2016,13.9,3165.0,,,,,,,,,,Southern Metropolitan,10969.0
326,1270,Bentleigh East,10a Stratford Av,4,t,S,Buxton,27/11/2016,13.9,3165.0,,,,,,,,,,Southern Metropolitan,10969.0
327,1275,Bentleigh East,81 Kennedy St,6,h,S,Buxton,28/05/2016,13.9,3165.0,,,,,,,,,,Southern Metropolitan,10969.0
328,1277,Bentleigh East,69 Lancaster St,4,h,S,Buxton,28/05/2016,13.9,3165.0,,,,,,,,,,Southern Metropolitan,10969.0
329,1279,Bentleigh East,25a Surrey St,4,t,S,Marshall,28/05/2016,13.9,3165.0,,,,,,,,,,Southern Metropolitan,10969.0
330,1282,Bentleigh East,10a Bevis St,4,t,PI,Marshall,28/08/2016,13.9,3165.0,,,,,,,,,,Southern Metropolitan,10969.0
331,1286,Bentleigh East,54a MacKie Rd,4,t,PI,Buxton,28/08/2016,13.9,3165.0,,,,,,,,,,Southern Metropolitan,10969.0
332,1292,Bentleigh East,7a Cardiff St,4,t,S,hockingstuart,30/07/2016,13.9,3165.0,,,,,,,,,,Southern Metropolitan,10969.0
333,1293,Bentleigh East,12 John St,4,h,S,Buxton,30/07/2016,13.9,3165.0,3.0,2.0,1.0,651.0,,,Glen Eira,-37.919000000000004,145.0558,Southern Metropolitan,10969.0
334,1331,Box Hill,14 Standard Av,4,h,S,Ray,25/02/2017,13.1,3128.0,,,,,,,,,,Eastern Metropolitan,4605.0
335,1332,Box Hill,1/10 Kangerong Rd,2,u,S,hockingstuart,26/07/2016,13.1,3128.0,,,,,,,,,,Eastern Metropolitan,4605.0
336,1333,Box Hill,15 Simpsons Rd,4,h,S,Ray,27/11/2016,13.1,3128.0,,,,,,,,-37.8173,145.1337,Eastern Metropolitan,4605.0
337,1347,Braybrook,2 Riley Ct,4,h,SA,Sweeney,8/10/2016,10.8,3019.0,4.0,2.0,2.0,606.0,240.0,2002.0,Maribyrnong,-37.788000000000004,144.862,Western Metropolitan,3589.0
338,1348,Braybrook,81 Churchill Av,3,h,S,Sweeney,10/09/2016,10.8,3019.0,,,,,,,,,,Western Metropolitan,3589.0
339,1349,Braybrook,18 Hancock Cr,3,h,SP,Prof.,10/09/2016,10.8,3019.0,,,,,,,,,,Western Metropolitan,3589.0
340,1355,Braybrook,2/24 Hancock Cr,2,t,PI,Batty,14/05/2016,10.8,3019.0,,,,,,,,,,Western Metropolitan,3589.0
341,1358,Braybrook,32 Hargreaves Cr,4,h,S,Bells,16/07/2016,10.8,3019.0,,,,,,,,,,Western Metropolitan,3589.0
342,1359,Braybrook,2/8 Burnett Av,3,h,S,Jas,17/09/2016,10.8,3019.0,,,,,,,,,,Western Metropolitan,3589.0
343,1361,Braybrook,2/8 Turner Cr,3,h,VB,GL,18/03/2017,10.8,3019.0,,,,,,,,,,Western Metropolitan,3589.0
344,1366,Braybrook,1/20 Castley Cr,2,t,PI,Burnham,22/05/2016,10.8,3019.0,,,,,,,,,,Western Metropolitan,3589.0
345,1368,Braybrook,62 Lawn Cr,3,t,S,Barry,25/02/2017,10.8,3019.0,,,,,,,,,,Western Metropolitan,3589.0
346,1380,Brighton,2A Grant St,3,t,PI,Nick,3/12/2016,11.2,3186.0,,,,,,,,,,Southern Metropolitan,10579.0
347,1396,Brighton,6/21 Were St,2,u,S,RT,4/06/2016,11.2,3186.0,,,,,,,,,,Southern Metropolitan,10579.0
348,1407,Brighton,25 Lindsay St,4,t,VB,Buxton,7/05/2016,11.2,3186.0,,,,,,,,,,Southern Metropolitan,10579.0
349,1424,Brighton,5/778 Hampton St,2,h,S,hockingstuart,10/12/2016,11.2,3186.0,,,,,,,,,,Southern Metropolitan,10579.0
350,1425,Brighton,1/858 Hampton St,2,u,S,Buxton,10/12/2016,11.2,3186.0,,,,,,,,,,Southern Metropolitan,10579.0
351,1428,Brighton,2a Roslyn St,1,h,S,Nick,10/12/2016,11.2,3186.0,,,,,,,,,,Southern Metropolitan,10579.0
352,1437,Brighton,1/17 Oakwood Av,3,u,S,hockingstuart,12/11/2016,11.2,3186.0,,,,,,,,,,Southern Metropolitan,10579.0
353,1442,Brighton,46 Head St,4,h,S,Hodges,13/08/2016,11.2,3186.0,4.0,2.0,2.0,640.0,,,Bayside,-37.891999999999996,144.9918,Southern Metropolitan,10579.0
354,1449,Brighton,65 Male St,3,h,SP,Buxton,15/10/2016,11.2,3186.0,,,,,,,,,,Southern Metropolitan,10579.0
355,1453,Brighton,34 Middle Cr,4,h,S,hockingstuart,16/04/2016,11.2,3186.0,,,,,,,,,,Southern Metropolitan,10579.0
356,1454,Brighton,48 Montclair Av,2,h,S,Buxton,16/04/2016,11.2,3186.0,,,,,,,,,,Southern Metropolitan,10579.0
357,1458,Brighton,9 Anne Cr,3,h,S,Gary,17/09/2016,11.2,3186.0,,,,,,,,,,Southern Metropolitan,10579.0
358,1470,Brighton,53A Whyte St,4,h,PI,Nick,18/03/2017,11.2,3186.0,,,,,,,,,,Southern Metropolitan,10579.0
359,1471,Brighton,1 Hanby St,3,h,VB,Buxton,18/06/2016,11.2,3186.0,,,,,,,,-37.9251,145.0006,Southern Metropolitan,10579.0
360,1473,Brighton,2 Bridge St,3,h,VB,Buxton,19/11/2016,11.2,3186.0,,,,,,,,,,Southern Metropolitan,10579.0
361,1477,Brighton,16 Oakwood Av,4,h,S,hockingstuart,19/11/2016,11.2,3186.0,,,,,,,,,,Southern Metropolitan,10579.0
362,1478,Brighton,3/4 Seaview Av,2,u,S,Marshall,19/11/2016,11.2,3186.0,,,,,,,,,,Southern Metropolitan,10579.0
363,1481,Brighton,4/171 Church St,2,u,S,Buxton,22/05/2016,11.2,3186.0,,,,,,,,,,Southern Metropolitan,10579.0
364,1482,Brighton,1/33 Cochrane St,2,u,S,Rodney,22/05/2016,11.2,3186.0,,,,,,,,,,Southern Metropolitan,10579.0
365,1483,Brighton,33 Laburnum St,5,h,S,Buxton,22/05/2016,11.2,3186.0,,,,,,,,,,Southern Metropolitan,10579.0
366,1490,Brighton,5/9 Collington Av,2,u,VB,Hodges,23/04/2016,11.2,3186.0,,,,,,,,,,Southern Metropolitan,10579.0
367,1501,Brighton,9 Laburnum St,4,h,VB,Buxton,26/07/2016,11.2,3186.0,,,,,,,,,,Southern Metropolitan,10579.0
368,1502,Brighton,11 Kent Av,4,h,VB,hockingstuart,27/06/2016,11.2,3186.0,,,,,,,,,,Southern Metropolitan,10579.0
369,1503,Brighton,3/14 Nepean Hwy,2,u,SP,hockingstuart,27/06/2016,11.2,3186.0,,,,,,,,,,Southern Metropolitan,10579.0
370,1505,Brighton,1/27 Brickwood St,3,h,VB,hockingstuart,27/11/2016,11.2,3186.0,,,,,,,,,,Southern Metropolitan,10579.0
371,1508,Brighton,9 Holmwood Av,3,h,S,Marshall,27/11/2016,11.2,3186.0,,,,,,,,,,Southern Metropolitan,10579.0
372,1509,Brighton,3A Huntingfield Rd,3,h,S,Nick,27/11/2016,11.2,3186.0,3.0,1.0,1.0,659.0,161.0,1942.0,Bayside,-37.919000000000004,144.9953,Southern Metropolitan,10579.0
373,1511,Brighton,2 Rothesay Av,4,h,S,Marshall,27/11/2016,11.2,3186.0,,,,,,,,,,Southern Metropolitan,10579.0
374,1515,Brighton,4/5 Collington Av,2,u,S,Buxton,28/05/2016,11.2,3186.0,,,,,,,,,,Southern Metropolitan,10579.0
375,1523,Brighton,10/392 New St,2,u,VB,Hodges,28/08/2016,11.2,3186.0,,,,,,,,,,Southern Metropolitan,10579.0
376,1526,Brighton,1/55 Wilson St,3,u,S,Buxton,30/07/2016,11.2,3186.0,,,,,,,,,,Southern Metropolitan,10579.0
377,1529,Brighton East,23 Rogers Av,2,h,S,Nick,3/09/2016,10.7,3187.0,,,,,,,,,,Southern Metropolitan,6938.0
378,1531,Brighton East,1 Sunnyside Av,5,h,S,Gary,3/09/2016,10.7,3187.0,,,,,,,,,,Southern Metropolitan,6938.0
379,1532,Brighton East,57a Baird St,4,t,PI,Marshall,3/12/2016,10.7,3187.0,,,,,,,,,,Southern Metropolitan,6938.0
